"","RFPred","RFPer","RF_M","RF_P","Actual","Salary","Name","HTeam","Opp","Pts","Pos","Xgb","XgbPer","xgb_M","xgb_P","DNN","DNNPer"
"89",10.0517777777778,0.239328042328042,-8,10,0,4200,"DJ LeMahieu (R)","COL","ARI - R Ray (L)",1.5,"2B/3B",0,0,0,0,0,0
"90",4.19416666666667,0.131067708333333,-4,13,0,3200,"Derek Fisher (L)","HOU","TEX - D Fister (R)",1.8,"OF",0,0,0,0,0,0
"91",6.392,0.148651162790698,-7,15,0,4300,"Yasiel Puig (R)","LAD","SF - J Cueto (R)",1.6,"OF",0,0,0,0,0,0
"92",6.36144444444444,0.265060185185185,-6,10,0,2400,"Ryan Flaherty (L)","ATL","PHI - N Pivetta (R)",1.9,"2B/3B",0,0,0,0,0,0
"93",13.3091111111111,0.332727777777778,-13,16,0,4000,"Zack Cozart (R)","LAA","OAK - S Manaea (L)",1.6,"3B/SS",0,0,0,0,0,0
"94",10.8292777777778,0.277673789173789,-9,11,0,3900,"Matt Chapman (R)","OAK","LAA - T Skaggs (L)",1.7,"3B",0,0,0,0,0,0
"95",13.5905555555556,0.323584656084656,-8,27,0,4200,"Trevor Story (R)","COL","ARI - R Ray (L)",1.5,"SS",0,0,0,0,0,0
"96",6.689,0.20269696969697,-6,11,0,3300,"Russell Martin (R)","TOR","NYY - M Tanaka (R)",1.7,"3B/C",0,0,0,0,0,0
"97",10.2990555555556,0.30291339869281,-4,9,0,3400,"Carlos Gomez (R)","TB","BOS - D Price (L)",1.8,"OF",0,0,0,0,0,0
"98",6.77538888888889,0.165253387533875,-6,8,0,4100,"Xander Bogaerts (R)","BOS","TB - B Snell (L)",1.5,"SS",0,0,0,0,0,0
"99",14.8437777777778,0.362043360433604,-6,9,0,4100,"Eric Thames (L)","MIL","SD - J Lucchesi (L)",1.6,"1B",0,0,0,0,0,0
"100",12.1283888888889,0.40427962962963,-6,14,0,3000,"Manny Pina (R)","MIL","SD - J Lucchesi (L)",1.8,"C",0,0,0,0,0,0
"101",7.73222222222222,0.241631944444444,-3,5,0,3200,"Jonathan Lucroy (R)","OAK","LAA - T Skaggs (L)",1.7,"C",0,0,0,0,0,0
"102",7.18861111111111,0.194286786786787,-10,12,0,3700,"Nomar Mazara (L)","TEX","HOU - D Keuchel (L)",1.6,"OF",0,0,0,0,0,0
"103",7.03011111111111,0.195280864197531,-8,15,0,3600,"Kole Calhoun (L)","LAA","OAK - S Manaea (L)",1.7,"OF",0,0,0,0,0,0
"104",6.19127777777778,0.182096405228758,-4,14,0,3400,"Jackie Bradley (L)","BOS","TB - B Snell (L)",1.6,"OF",0,0,0,0,0,0
"105",5.82527777777778,0.194175925925926,-4,8,0,3000,"Tyler Wade (L)","NYY","TOR - A Sanchez (R)",1.7,"SS",0,0,0,0,0,0
"106",14.3115555555556,0.420928104575163,-7,13,0,3400,"Jose Pirela (R)","SD","MIL - J Chacin (R)",1.8,"2B",0,0,0,0,0,0
"107",15.4005555555556,0.531053639846743,-7,16,0,2900,"C.J. Cron (R)","TB","BOS - D Price (L)",1.9,"1B",0,0,0,0,0,0
"108",4.13066666666667,0.118019047619048,-5,13,0,3500,"Shohei Ohtani (L)","LAA","OAK - S Manaea (L)",0,"OF",0,0,0,0,0,0
"109",12.0038888888889,0.315891812865497,-7,15,0,3800,"Matt Kemp (R)","LAD","SF - J Cueto (R)",1.6,"OF",0,0,0,0,0,0
"110",8.91594444444445,0.287611111111111,-6,4,0,3100,"Nick Ahmed (R)","ARI","COL - T Anderson (L)",1.9,"SS",0,0,0,0,0,0
"111",2.93388888888889,0.0752279202279202,-6,-1,0,3900,"Yasmani Grandal (S)","LAD","SF - J Cueto (R)",1.6,"C",0,0,0,0,0,0
"112",4.74633333333333,0.169511904761905,-7,26,0,2800,"Jefry Marte (R)","LAA","OAK - S Manaea (L)",1.8,"1B/3B",0,0,0,0,0,0
"113",10.0712777777778,0.251781944444444,-4,17,0,4000,"Rafael Devers (L)","BOS","TB - B Snell (L)",1.5,"3B",0,0,0,0,0,0
"114",12.4968888888889,0.357053968253968,-9,5,0,3500,"Shin-Soo Choo (L)","TEX","HOU - D Keuchel (L)",1.8,"OF",0,0,0,0,0,0
"115",8.07022222222222,0.244552188552188,-7,11,0,3300,"Logan Forsythe (R)","LAD","SF - J Cueto (R)",1.7,"2B",0,0,0,0,0,0
"116",17.1172222222222,0.372113526570048,-12,6,0,4600,"Nolan Arenado (R)","COL","ARI - R Ray (L)",1.5,"3B",0,0,0,0,0,0
"117",8.80994444444444,0.251712698412698,-6,22,0,3500,"Andrelton Simmons (R)","LAA","OAK - S Manaea (L)",1.8,"SS",0,0,0,0,0,0
"118",6.98205555555556,0.249359126984127,-5,0,0,2800,"Jett Bandy (R)","MIL","SD - J Lucchesi (L)",1.9,"C",0,0,0,0,0,0
"119",11.6377222222222,0.314533033033033,-6,22,0,3700,"Adrian Beltre (R)","TEX","HOU - D Keuchel (L)",1.7,"3B",0,0,0,0,0,0
"120",11.1915555555556,0.302474474474475,-10,0,0,3700,"Ian Desmond (R)","COL","ARI - R Ray (L)",1.5,"OF",0,0,0,0,0,0
"121",9.47538888888889,0.256091591591592,-5,16,0,3700,"Justin Bour (L)","MIA","CHC - K Hendricks (R)",1.6,"1B",0,0,0,0,0,0
"122",15.6493333333333,0.422954954954955,-9,1,0,3700,"Jonathan Villar (S)","MIL","SD - J Lucchesi (L)",1.5,"2B/SS",0,0,0,0,0,0
"123",4.31005555555556,0.148622605363985,-6,10,0,2900,"Joc Pederson (L)","LAD","SF - J Cueto (R)",2.1,"OF",0,0,0,0,0,0
