Date,PLayerID,PBreak1,PBreak2,PBreak3,PBreak4,PBreak5,PBreak6,PBreak7,PBreak8,PBreak9,PB1,PB2,PB3,PB4,PlayerName,Breakdown,CPBrea,PPerreak1,PPerreak2,PPerreak3,PPerreak4,PPerreak5,PPerreak6,PPerreak7,PPerreak8,PPerreak9,PPer1,PPer2,PPer3,PPer4,PlayerNamePer,BreakdownPer,PerCP,BAvg1,BAvg2,BAvg3,BAvg4,BAvg5,BAvg6,BAvg7,BAvg8,BAvg9,BAvgQ1,BAvgQ2,BAvgQ3,BAvgQ4,PlayerNameBAvg,BAvgQ,BAvgQCP,EVAvg1,EVAvg2,EVAvg3,EVAvg4,EVAvg5,EVAvg6,EVAvg7,EVAvg8,EVAvg9,EVAvgQ1,EVAvgQ2,EVAvgQ3,EVAvgQ4,PlayerNameEVA,EVAvgQ,EVAvgQCP
2018-04-09,543685,89,142,136,138,220,190,77,138,180,216,346,170,578,"Anthony Rendon","Pitch Breakdown","[Catcher Perspective]",3.4,5.4,5.2,5.3,8.4,7.3,2.9,5.3,6.9,8.2,13.2,6.5,22.1,"Anthony Rendon","Pitch ","[Catcher Perspective]",.222,.383,.250,.377,.329,.316,.476,.295,.182,.417,.294,.217,.154,"Anthony Rendon","Batting Avg","[Catcher Perspective]",84.7,93.2,91.3,90.5,93.4,90.1,93.4,89.1,85.8,84.0,91.7,86.3,77.7,"Anthony Rendon","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,596115,65,147,104,128,172,171,78,125,169,164,223,190,546,"Trevor Story","Pitch Breakdown","[Catcher Perspective]",2.8,6.4,4.6,5.6,7.5,7.5,3.4,5.5,7.4,7.2,9.8,8.3,23.9,"Trevor Story","Pitch ","[Catcher Perspective]",.200,.208,.125,.328,.278,.273,.261,.353,.321,.125,.095,.158,.153,"Trevor Story","Batting Avg","[Catcher Perspective]",70.0,90.1,93.9,89.1,93.4,93.0,99.1,92.7,86.0,78.0,90.3,80.5,78.6,"Trevor Story","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,571448,78,144,119,98,202,203,77,133,169,227,278,202,691,"Nolan Arenado","Pitch Breakdown","[Catcher Perspective]",3.0,5.5,4.5,3.7,7.7,7.7,2.9,5.1,6.4,8.7,10.6,7.7,26.4,"Nolan Arenado","Pitch ","[Catcher Perspective]",.286,.315,.323,.395,.316,.384,.400,.379,.356,.167,.175,.273,.220,"Nolan Arenado","Batting Avg","[Catcher Perspective]",85.5,91.5,96.3,92.4,91.5,90.5,98.1,93.2,83.7,80.6,87.6,84.2,75.6,"Nolan Arenado","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,592178,99,122,103,132,182,147,112,142,156,260,231,370,587,"Kris Bryant","Pitch Breakdown","[Catcher Perspective]",3.7,4.6,3.9,5.0,6.9,5.6,4.2,5.4,5.9,9.8,8.7,14.0,22.2,"Kris Bryant","Pitch ","[Catcher Perspective]",.375,.341,.258,.412,.346,.314,.212,.364,.135,.324,.297,.071,.250,"Kris Bryant","Batting Avg","[Catcher Perspective]",82.0,90.6,92.8,88.4,93.4,89.0,79.1,87.3,86.1,78.6,84.7,81.3,78.2,"Kris Bryant","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,516770,67,69,65,106,136,108,74,103,150,128,129,214,488,"Starlin Castro","Pitch Breakdown","[Catcher Perspective]",3.6,3.8,3.5,5.8,7.4,5.9,4.0,5.6,8.2,7.0,7.0,11.6,26.6,"Starlin Castro","Pitch ","[Catcher Perspective]",.208,.273,.357,.370,.421,.417,.263,.394,.327,.148,.067,.292,.195,"Starlin Castro","Batting Avg","[Catcher Perspective]",78.5,92.7,92.3,84.3,94.6,94.0,85.3,92.2,91.8,67.9,86.0,82.3,80.5,"Starlin Castro","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,622534,75,91,85,110,166,158,76,118,149,149,169,204,454,"Manuel Margot","Pitch Breakdown","[Catcher Perspective]",3.7,4.5,4.2,5.5,8.3,7.9,3.8,5.9,7.4,7.4,8.4,10.2,22.7,"Manuel Margot","Pitch ","[Catcher Perspective]",.318,.379,.385,.350,.271,.239,.450,.261,.256,.154,.136,.194,.164,"Manuel Margot","Batting Avg","[Catcher Perspective]",81.4,89.8,93.0,78.7,88.2,89.6,87.4,83.9,83.0,81.5,93.3,71.4,79.3,"Manuel Margot","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,455976,124,92,71,178,185,140,195,193,130,271,184,489,435,"Nick Markakis","Pitch Breakdown","[Catcher Perspective]",4.6,3.4,2.6,6.6,6.9,5.2,7.3,7.2,4.8,10.1,6.8,18.2,16.2,"Nick Markakis","Pitch ","[Catcher Perspective]",.344,.211,.250,.265,.387,.377,.316,.227,.348,.077,.125,.250,.182,"Nick Markakis","Batting Avg","[Catcher Perspective]",95.3,92.9,82.8,93.8,92.9,86.8,91.1,92.7,88.3,92.5,78.5,81.0,83.4,"Nick Markakis","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,660162,40,49,37,78,75,56,45,57,48,130,70,135,150,"Yoan Moncada","Pitch Breakdown","[Catcher Perspective]",4.1,5.1,3.8,8.0,7.7,5.8,4.6,5.9,4.9,13.4,7.2,13.9,15.5,"Yoan Moncada","Pitch ","[Catcher Perspective]",.071,.222,.444,.333,.375,.263,.133,.333,.143,.333,.091,.154,.000,"Yoan Moncada","Batting Avg","[Catcher Perspective]",88.4,88.5,88.7,92.5,93.1,90.3,84.1,86.4,94.5,82.4,79.0,78.4,74.5,"Yoan Moncada","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,607680,86,124,107,101,171,165,79,106,150,178,243,181,520,"Kevin Pillar","Pitch Breakdown","[Catcher Perspective]",3.9,5.6,4.8,4.6,7.7,7.5,3.6,4.8,6.8,8.1,11.0,8.2,23.5,"Kevin Pillar","Pitch ","[Catcher Perspective]",.282,.241,.280,.333,.292,.403,.259,.476,.125,.211,.250,.105,.053,"Kevin Pillar","Batting Avg","[Catcher Perspective]",74.9,90.2,92.6,88.2,89.2,91.9,88.3,87.7,84.7,70.2,85.0,75.2,78.9,"Kevin Pillar","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,434670,58,70,69,100,142,164,83,123,148,165,162,228,566,"Hanley Ramirez","Pitch Breakdown","[Catcher Perspective]",2.8,3.4,3.3,4.8,6.8,7.9,4.0,5.9,7.1,7.9,7.8,11.0,27.2,"Hanley Ramirez","Pitch ","[Catcher Perspective]",.368,.259,.235,.349,.279,.308,.188,.333,.196,.105,.130,.238,.123,"Hanley Ramirez","Batting Avg","[Catcher Perspective]",80.9,89.5,96.8,85.6,91.8,94.6,88.5,92.7,85.4,74.5,85.0,85.9,81.7,"Hanley Ramirez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,475253,105,103,81,150,172,115,138,189,120,316,208,456,432,"Justin Smoak","Pitch Breakdown","[Catcher Perspective]",4.1,4.0,3.1,5.8,6.7,4.4,5.3,7.3,4.6,12.2,8.0,17.6,16.7,"Justin Smoak","Pitch ","[Catcher Perspective]",.368,.424,.154,.333,.338,.326,.277,.302,.250,.214,.091,.167,.119,"Justin Smoak","Batting Avg","[Catcher Perspective]",93.8,92.4,85.2,92.9,95.5,93.4,86.6,93.4,87.6,89.8,80.6,77.3,81.4,"Justin Smoak","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,547989,82,113,79,146,205,183,106,150,172,284,177,313,545,"Jose Abreu","Pitch Breakdown","[Catcher Perspective]",3.2,4.4,3.1,5.7,8.0,7.2,4.1,5.9,6.7,11.1,6.9,12.3,21.3,"Jose Abreu","Pitch ","[Catcher Perspective]",.357,.370,.278,.275,.371,.462,.353,.362,.373,.200,.366,.139,.122,"Jose Abreu","Batting Avg","[Catcher Perspective]",83.9,98.3,99.1,88.6,94.9,96.2,93.1,93.2,88.7,80.0,96.4,83.4,79.3,"Jose Abreu","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,641319,98,79,58,94,95,60,82,61,45,257,97,168,120,"Carlos Asuaje","Pitch Breakdown","[Catcher Perspective]",7.5,6.0,4.4,7.2,7.2,4.6,6.2,4.6,3.4,19.6,7.4,12.8,9.1,"Carlos Asuaje","Pitch ","[Catcher Perspective]",.208,.370,.167,.333,.348,.296,.190,.320,.500,.200,.231,.182,.167,"Carlos Asuaje","Batting Avg","[Catcher Perspective]",86.6,85.3,77.6,86.3,86.2,85.3,71.9,87.1,82.4,85.4,77.8,75.9,76.0,"Carlos Asuaje","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,453568,138,142,116,233,208,139,184,210,116,365,223,460,346,"Charlie Blackmon","Pitch Breakdown","[Catcher Perspective]",4.8,4.9,4.0,8.1,7.2,4.8,6.4,7.3,4.0,12.7,7.7,16.0,12.0,"Charlie Blackmon","Pitch ","[Catcher Perspective]",.212,.452,.293,.358,.481,.420,.286,.375,.386,.087,.250,.255,.160,"Charlie Blackmon","Batting Avg","[Catcher Perspective]",96.4,91.5,77.5,89.4,91.7,85.3,86.8,90.3,89.0,87.5,71.5,78.2,81.0,"Charlie Blackmon","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,460576,50,48,61,80,110,115,75,76,98,134,159,142,444,"Carlos Gomez","Pitch Breakdown","[Catcher Perspective]",3.1,3.0,3.8,5.0,6.9,7.2,4.7,4.8,6.2,8.4,10.0,8.9,27.9,"Carlos Gomez","Pitch ","[Catcher Perspective]",.333,.143,.211,.297,.382,.250,.294,.333,.389,.154,.107,.188,.195,"Carlos Gomez","Batting Avg","[Catcher Perspective]",75.4,86.5,94.2,84.0,92.0,95.9,87.1,92.7,94.3,65.6,89.5,78.9,80.9,"Carlos Gomez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,471865,73,79,92,130,121,99,118,92,78,200,292,275,291,"Carlos Gonzalez","Pitch Breakdown","[Catcher Perspective]",3.8,4.1,4.7,6.7,6.2,5.1,6.1,4.7,4.0,10.3,15.1,14.2,15.0,"Carlos Gonzalez","Pitch ","[Catcher Perspective]",.563,.296,.167,.289,.333,.354,.293,.324,.333,.067,.278,.063,.135,"Carlos Gonzalez","Batting Avg","[Catcher Perspective]",99.9,85.3,73.5,94.7,90.8,87.2,90.3,91.8,91.8,90.0,72.5,79.3,84.2,"Carlos Gonzalez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,596019,133,124,102,195,190,144,129,163,118,394,272,365,393,"Francisco Lindor","Pitch Breakdown","[Catcher Perspective]",4.9,4.6,3.7,7.2,7.0,5.3,4.7,6.0,4.3,14.5,10.0,13.4,14.4,"Francisco Lindor","Pitch ","[Catcher Perspective]",.289,.262,.250,.344,.390,.235,.283,.324,.222,.182,.304,.152,.179,"Francisco Lindor","Batting Avg","[Catcher Perspective]",89.3,90.4,87.6,92.5,92.7,88.8,84.4,88.2,88.5,88.5,82.3,80.6,83.8,"Francisco Lindor","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,608577,105,100,96,126,161,101,137,146,98,336,212,425,398,"Nomar Mazara","Pitch Breakdown","[Catcher Perspective]",4.3,4.1,3.9,5.2,6.6,4.1,5.6,6.0,4.0,13.8,8.7,17.4,16.3,"Nomar Mazara","Pitch ","[Catcher Perspective]",.303,.273,.114,.365,.411,.237,.270,.256,.182,.263,.262,.185,.029,"Nomar Mazara","Batting Avg","[Catcher Perspective]",97.0,89.2,81.8,92.8,96.3,86.2,92.3,89.9,86.9,86.7,81.2,85.3,83.7,"Nomar Mazara","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,572039,48,66,42,105,110,104,62,99,126,145,126,160,402,"Stephen Piscotty","Pitch Breakdown","[Catcher Perspective]",3.0,4.1,2.6,6.6,6.9,6.5,3.9,6.2,7.9,9.1,7.9,10.0,25.2,"Stephen Piscotty","Pitch ","[Catcher Perspective]",.267,.273,.000,.368,.256,.353,.222,.364,.258,.143,.091,.045,.098,"Stephen Piscotty","Batting Avg","[Catcher Perspective]",74.2,93.7,95.7,86.5,95.0,91.5,88.4,88.9,88.3,61.7,72.3,71.1,76.3,"Stephen Piscotty","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,605119,12,18,11,33,29,34,21,18,22,26,15,42,103,"Brian Anderson","Pitch Breakdown","[Catcher Perspective]",3.1,4.7,2.9,8.6,7.6,8.9,5.5,4.7,5.7,6.8,3.9,10.9,26.8,"Brian Anderson","Pitch ","[Catcher Perspective]",.000,.000,.000,.385,.385,.273,.200,.500,.286,.000,.000,.111,.200,"Brian Anderson","Batting Avg","[Catcher Perspective]",88.5,,,94.4,91.1,89.2,81.8,85.6,95.5,79.7,83.3,75.8,80.8,"Brian Anderson","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,600869,22,16,21,30,38,28,41,29,33,50,21,93,107,"Jeimer Candelario","Pitch Breakdown","[Catcher Perspective]",4.2,3.0,4.0,5.7,7.2,5.3,7.8,5.5,6.2,9.5,4.0,17.6,20.2,"Jeimer Candelario","Pitch ","[Catcher Perspective]",.100,.500,.571,.400,.158,.462,.400,.375,.000,.200,.000,.231,.111,"Jeimer Candelario","Batting Avg","[Catcher Perspective]",81.7,102.9,79.0,91.4,85.5,84.7,91.0,98.0,82.0,86.5,56.2,77.1,92.9,"Jeimer Candelario","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,575929,68,61,78,91,127,113,61,72,114,121,151,187,356,"Willson Contreras","Pitch Breakdown","[Catcher Perspective]",4.3,3.8,4.9,5.7,7.9,7.1,3.8,4.5,7.1,7.6,9.4,11.7,22.3,"Willson Contreras","Pitch ","[Catcher Perspective]",.095,.294,.318,.341,.333,.417,.294,.433,.233,.063,.091,.167,.224,"Willson Contreras","Batting Avg","[Catcher Perspective]",79.2,97.6,89.1,88.2,91.4,96.6,91.4,84.6,84.2,65.8,88.7,74.2,85.5,"Willson Contreras","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,435622,51,78,65,74,123,95,38,72,96,124,131,118,306,"Ian Desmond","Pitch Breakdown","[Catcher Perspective]",3.7,5.7,4.7,5.4,9.0,6.9,2.8,5.3,7.0,9.0,9.6,8.6,22.3,"Ian Desmond","Pitch ","[Catcher Perspective]",.333,.286,.333,.406,.353,.283,.125,.294,.161,.294,.120,.300,.167,"Ian Desmond","Batting Avg","[Catcher Perspective]",86.7,89.7,98.5,84.1,94.1,87.8,85.3,90.7,84.7,73.7,79.6,78.4,79.0,"Ian Desmond","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,588751,40,72,53,61,87,85,36,76,67,124,149,95,220,"Adeiny Hechavarria","Pitch Breakdown","[Catcher Perspective]",3.4,6.2,4.5,5.2,7.5,7.3,3.1,6.5,5.8,10.6,12.8,8.2,18.9,"Adeiny Hechavarria","Pitch ","[Catcher Perspective]",.400,.250,.500,.276,.359,.308,.313,.259,.154,.250,.222,.000,.152,"Adeiny Hechavarria","Batting Avg","[Catcher Perspective]",87.3,89.6,97.9,82.2,93.7,92.9,85.2,86.6,81.1,78.0,81.5,77.4,81.8,"Adeiny Hechavarria","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,516782,53,67,57,80,98,99,46,83,91,127,101,140,258,"Starling Marte","Pitch Breakdown","[Catcher Perspective]",4.1,5.2,4.4,6.2,7.5,7.6,3.5,6.4,7.0,9.8,7.8,10.8,19.8,"Starling Marte","Pitch ","[Catcher Perspective]",.188,.217,.300,.290,.364,.172,.467,.391,.333,.231,.333,.211,.170,"Starling Marte","Batting Avg","[Catcher Perspective]",71.3,84.2,99.2,77.8,88.2,91.9,82.6,93.1,81.7,51.5,67.1,68.8,77.4,"Starling Marte","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,457705,89,121,103,134,192,198,120,174,187,171,219,281,613,"Andrew McCutchen","Pitch Breakdown","[Catcher Perspective]",3.4,4.7,4.0,5.1,7.4,7.6,4.6,6.7,7.2,6.6,8.4,10.8,23.6,"Andrew McCutchen","Pitch ","[Catcher Perspective]",.240,.333,.179,.315,.395,.397,.276,.340,.203,.111,.212,.105,.150,"Andrew McCutchen","Batting Avg","[Catcher Perspective]",83.2,93.2,93.7,88.1,95.0,91.2,86.1,91.3,84.9,72.4,83.4,83.3,78.4,"Andrew McCutchen","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,502054,77,122,91,122,155,165,79,123,128,214,176,193,465,"Tommy Pham","Pitch Breakdown","[Catcher Perspective]",3.6,5.8,4.3,5.8,7.3,7.8,3.7,5.8,6.1,10.1,8.3,9.1,22.0,"Tommy Pham","Pitch ","[Catcher Perspective]",.318,.297,.341,.462,.309,.373,.313,.267,.200,.294,.154,.154,.211,"Tommy Pham","Batting Avg","[Catcher Perspective]",81.9,94.1,97.5,87.5,92.4,92.8,91.9,95.0,85.4,67.0,79.9,65.4,77.9,"Tommy Pham","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,572041,57,63,67,93,150,126,58,108,121,128,133,199,430,"A.J. Pollock","Pitch Breakdown","[Catcher Perspective]",3.3,3.6,3.9,5.4,8.7,7.3,3.3,6.2,7.0,7.4,7.7,11.5,24.8,"A.J. Pollock","Pitch ","[Catcher Perspective]",.286,.320,.500,.278,.364,.298,.091,.333,.163,.136,.318,.083,.140,"A.J. Pollock","Batting Avg","[Catcher Perspective]",84.7,92.8,99.2,86.4,93.3,91.8,86.7,95.4,80.3,76.4,79.6,79.1,74.1,"A.J. Pollock","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,472528,95,88,53,148,117,71,101,86,73,246,105,308,210,"Luis Valbuena","Pitch Breakdown","[Catcher Perspective]",5.6,5.2,3.1,8.7,6.9,4.2,5.9,5.1,4.3,14.5,6.2,18.1,12.3,"Luis Valbuena","Pitch ","[Catcher Perspective]",.167,.273,.333,.229,.295,.231,.212,.219,.267,.111,.111,.029,.083,"Luis Valbuena","Batting Avg","[Catcher Perspective]",94.1,83.5,87.4,89.6,91.8,88.7,86.5,86.4,90.3,94.6,72.8,77.1,85.6,"Luis Valbuena","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,641313,75,112,127,86,165,170,61,94,153,189,271,124,487,"Tim Anderson","Pitch Breakdown","[Catcher Perspective]",3.5,5.3,6.0,4.1,7.8,8.0,2.9,4.4,7.2,8.9,12.8,5.9,23.0,"Tim Anderson","Pitch ","[Catcher Perspective]",.320,.275,.259,.333,.385,.356,.269,.364,.211,.194,.125,.000,.147,"Tim Anderson","Batting Avg","[Catcher Perspective]",80.9,93.8,91.0,81.8,87.6,89.4,81.3,85.9,81.0,78.4,86.5,83.7,74.6,"Tim Anderson","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,605137,94,109,92,172,163,121,151,140,110,321,230,418,420,"Josh Bell","Pitch Breakdown","[Catcher Perspective]",3.7,4.3,3.6,6.8,6.4,4.8,5.9,5.5,4.3,12.6,9.1,16.5,16.5,"Josh Bell","Pitch ","[Catcher Perspective]",.214,.390,.179,.293,.413,.372,.205,.265,.205,.222,.185,.067,.125,"Josh Bell","Batting Avg","[Catcher Perspective]",88.5,92.3,86.5,93.6,90.8,90.4,82.3,88.0,90.9,85.4,80.2,77.4,79.4,"Josh Bell","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,592206,71,115,68,160,158,178,125,159,187,185,142,311,742,"Nicholas Castellanos","Pitch Breakdown","[Catcher Perspective]",2.7,4.4,2.6,6.2,6.1,6.8,4.8,6.1,7.2,7.1,5.5,12.0,28.5,"Nicholas Castellanos","Pitch ","[Catcher Perspective]",.160,.304,.333,.481,.317,.394,.392,.259,.176,.304,.233,.100,.111,"Nicholas Castellanos","Batting Avg","[Catcher Perspective]",93.7,90.0,89.9,93.6,92.0,90.8,95.5,91.7,82.2,76.7,87.1,85.2,79.1,"Nicholas Castellanos","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,545341,60,86,76,78,131,122,72,88,124,176,174,144,341,"Randal Grichuk","Pitch Breakdown","[Catcher Perspective]",3.6,5.1,4.5,4.7,7.8,7.3,4.3,5.3,7.4,10.5,10.4,8.6,20.4,"Randal Grichuk","Pitch ","[Catcher Perspective]",.286,.200,.211,.361,.340,.283,.379,.400,.167,.071,.000,.227,.023,"Randal Grichuk","Batting Avg","[Catcher Perspective]",88.6,91.0,94.2,88.1,98.4,91.4,88.0,92.0,81.3,68.8,80.8,83.2,79.9,"Randal Grichuk","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,459964,102,92,68,176,167,89,150,144,123,331,107,410,302,"Matt Joyce","Pitch Breakdown","[Catcher Perspective]",4.5,4.1,3.0,7.8,7.4,3.9,6.6,6.4,5.4,14.6,4.7,18.1,13.4,"Matt Joyce","Pitch ","[Catcher Perspective]",.357,.333,.292,.265,.316,.333,.184,.267,.207,.250,.133,.049,.000,"Matt Joyce","Batting Avg","[Catcher Perspective]",95.2,92.2,85.7,89.6,92.5,88.6,86.8,84.0,92.0,84.8,73.4,76.5,90.3,"Matt Joyce","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,543401,72,77,57,112,107,83,96,83,57,202,147,197,158,"Jason Kipnis","Pitch Breakdown","[Catcher Perspective]",5.0,5.3,3.9,7.7,7.4,5.7,6.6,5.7,3.9,14.0,10.2,13.6,10.9,"Jason Kipnis","Pitch ","[Catcher Perspective]",.235,.375,.087,.147,.286,.321,.211,.303,.333,.269,.167,.095,.118,"Jason Kipnis","Batting Avg","[Catcher Perspective]",95.7,92.1,81.2,85.9,91.4,81.9,81.9,86.0,89.8,89.8,72.7,71.1,89.6,"Jason Kipnis","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,425877,74,103,85,97,160,147,76,145,134,182,193,154,423,"Yadier Molina","Pitch Breakdown","[Catcher Perspective]",3.8,5.2,4.3,4.9,8.1,7.5,3.9,7.3,6.8,9.2,9.8,7.8,21.4,"Yadier Molina","Pitch ","[Catcher Perspective]",.321,.313,.211,.286,.296,.319,.290,.311,.233,.219,.185,.333,.183,"Yadier Molina","Batting Avg","[Catcher Perspective]",89.2,91.7,94.2,84.7,96.0,88.6,87.0,93.7,91.3,77.3,85.8,84.2,77.5,"Yadier Molina","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,456488,69,75,82,79,138,106,50,98,110,189,139,170,408,"Eduardo Nunez","Pitch Breakdown","[Catcher Perspective]",4.0,4.4,4.8,4.6,8.1,6.2,2.9,5.7,6.4,11.0,8.1,9.9,23.8,"Eduardo Nunez","Pitch ","[Catcher Perspective]",.300,.440,.423,.452,.339,.250,.412,.250,.273,.212,.290,.261,.306,"Eduardo Nunez","Batting Avg","[Catcher Perspective]",79.6,89.2,96.1,78.4,91.6,89.9,86.6,88.0,88.8,72.1,88.2,82.9,79.2,"Eduardo Nunez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,596059,121,140,106,157,153,117,113,97,79,429,283,316,287,"Rougned Odor","Pitch Breakdown","[Catcher Perspective]",5.0,5.8,4.4,6.5,6.4,4.9,4.7,4.0,3.3,17.9,11.8,13.2,12.0,"Rougned Odor","Pitch ","[Catcher Perspective]",.372,.296,.200,.237,.296,.095,.179,.258,.136,.167,.138,.125,.061,"Rougned Odor","Batting Avg","[Catcher Perspective]",92.4,93.0,85.9,88.0,92.3,84.7,87.7,90.3,81.7,87.6,84.9,82.0,99.2,"Rougned Odor","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,444482,79,93,63,162,155,123,121,133,86,273,147,416,291,"David Peralta","Pitch Breakdown","[Catcher Perspective]",3.7,4.3,2.9,7.6,7.2,5.7,5.6,6.2,4.0,12.7,6.9,19.4,13.6,"David Peralta","Pitch ","[Catcher Perspective]",.267,.150,.240,.320,.413,.309,.214,.379,.394,.286,.241,.255,.079,"David Peralta","Batting Avg","[Catcher Perspective]",100.5,91.1,81.4,90.6,92.4,91.6,86.8,88.0,89.7,85.3,76.6,75.8,86.5,"David Peralta","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,500743,52,68,43,58,94,81,46,62,45,117,121,101,233,"Miguel Rojas","Pitch Breakdown","[Catcher Perspective]",4.6,6.1,3.8,5.2,8.4,7.2,4.1,5.5,4.0,10.4,10.8,9.0,20.8,"Miguel Rojas","Pitch ","[Catcher Perspective]",.261,.400,.357,.227,.333,.333,.375,.308,.278,.308,.200,.333,.152,"Miguel Rojas","Batting Avg","[Catcher Perspective]",78.5,80.4,84.6,85.6,88.8,87.2,82.6,85.5,86.0,73.2,79.7,75.8,74.3,"Miguel Rojas","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,608369,56,82,53,149,151,108,169,158,114,245,133,496,320,"Corey Seager","Pitch Breakdown","[Catcher Perspective]",2.5,3.7,2.4,6.7,6.8,4.8,7.6,7.1,5.1,11.0,6.0,22.2,14.3,"Corey Seager","Pitch ","[Catcher Perspective]",.375,.211,.154,.404,.403,.438,.214,.352,.300,.208,.226,.120,.227,"Corey Seager","Batting Avg","[Catcher Perspective]",90.9,93.4,81.6,92.5,95.6,92.1,80.8,90.6,96.7,89.7,81.6,78.0,86.5,"Corey Seager","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,621020,48,70,80,100,144,194,81,142,178,142,159,192,649,"Dansby Swanson","Pitch Breakdown","[Catcher Perspective]",2.2,3.2,3.7,4.6,6.6,8.9,3.7,6.5,8.2,6.5,7.3,8.8,29.8,"Dansby Swanson","Pitch ","[Catcher Perspective]",.313,.188,.130,.324,.310,.236,.348,.304,.244,.200,.105,.214,.090,"Dansby Swanson","Batting Avg","[Catcher Perspective]",81.5,83.6,94.7,90.1,92.6,91.9,92.4,88.6,82.5,72.2,84.1,77.4,76.0,"Dansby Swanson","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,607208,63,82,75,95,126,119,71,101,131,139,147,163,376,"Trea Turner","Pitch Breakdown","[Catcher Perspective]",3.7,4.9,4.4,5.6,7.5,7.0,4.2,6.0,7.8,8.2,8.7,9.7,22.3,"Trea Turner","Pitch ","[Catcher Perspective]",.229,.471,.211,.327,.414,.361,.267,.308,.175,.136,.125,.071,.130,"Trea Turner","Batting Avg","[Catcher Perspective]",85.7,94.2,84.2,92.2,95.4,86.4,85.5,87.9,84.2,87.8,87.6,82.1,70.6,"Trea Turner","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,542340,76,67,76,111,127,96,95,135,78,226,172,235,269,"Jonathan Villar","Pitch Breakdown","[Catcher Perspective]",4.3,3.8,4.3,6.3,7.2,5.4,5.4,7.7,4.4,12.8,9.8,13.3,15.3,"Jonathan Villar","Pitch ","[Catcher Perspective]",.211,.313,.059,.263,.295,.325,.235,.327,.273,.194,.194,.120,.156,"Jonathan Villar","Batting Avg","[Catcher Perspective]",85.1,87.4,73.9,85.4,93.0,92.0,84.5,92.1,82.8,84.4,78.4,74.2,86.6,"Jonathan Villar","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,475174,110,91,70,146,128,87,129,115,78,353,130,377,263,"Yonder Alonso","Pitch Breakdown","[Catcher Perspective]",5.3,4.4,3.4,7.0,6.2,4.2,6.2,5.5,3.8,17.0,6.3,18.2,12.7,"Yonder Alonso","Pitch ","[Catcher Perspective]",.167,.206,.385,.456,.294,.325,.243,.242,.200,.237,.240,.163,.063,"Yonder Alonso","Batting Avg","[Catcher Perspective]",91.4,90.8,84.1,94.6,93.3,83.9,87.6,94.8,107.2,88.3,80.2,81.0,90.4,"Yonder Alonso","Exit Velocity Against","[Catcher Perspective]"
