"","RFPred","Name","HTeam","Pos","Actual"
"71079",5.09744444444444,"Nick Delmonico","CHW","LF",4
"71080",6.14838888888889,"Leury Garcia","CHW","UT",5
"71081",6.38633333333333,"Yolmer Sanchez","CHW","3B",21
"71082",4.458,"Welington Castillo","CHW","C",30
"71083",6.87388888888889,"Daniel Palka","CHW","UT",3
"71084",8.13994444444445,"Matt Davidson","CHW","DH",5
"71085",5.87238888888889,"Tim Anderson","CHW","SS",3
"71086",4.11794444444445,"Trayce Thompson","CHW","CF",0
"71088",3.738,"Trayce Thompson","CHW","OF",0
"71087",7.54194444444444,"Jose Abreu","CHW","1B",9
"710861",4.61694444444444,"Trayce Thompson","CHW","CF",0
"710881",4.76188888888889,"Trayce Thompson","CHW","OF",0
"71089",9.9555,"Matt Adams","WSN","UT",10
"71090",7.87255555555555,"Anthony Rendon","WSN","3B",3
"71091",2.16366666666667,"Pedro Severino","WSN","C",11
"71092",7.37616666666666,"Trea Turner","WSN","SS",0
"71093",14.6438888888889,"Bryce Harper","WSN","RF",0
"71094",4.97238888888889,"Michael Taylor","WSN","CF",0
"71095",9.44772222222222,"Howie Kendrick","WSN","2B",8
"71096",2.5345,"Andrew Stevenson","WSN","OF",0
"71097",5.94905555555556,"Ryan Zimmerman","WSN","1B",8
"71098",5.80644444444444,"Scott Kingery","PHI","UT",3
"71099",10.6095555555556,"Cesar Hernandez","PHI","2B",8
"71100",4.94433333333333,"Nick Williams","PHI","RF",2
"71101",11.1677222222222,"Rhys Hoskins","PHI","LF",2
"71102",8.77733333333333,"Odubel Herrera","PHI","CF",11
"71103",6.90933333333333,"Maikel Franco","PHI","3B",3
"71104",3.86683333333333,"Aaron Altherr","PHI","RF",17
"71105",4.20055555555555,"Jorge Alfaro","PHI","C",17
"71106",6.25072222222222,"Carlos Santana","PHI","1B",15
"71107",4.55538888888889,"Mitch Garver","MIN","C",5
"71108",9.92066666666666,"Eddie Rosario","MIN","LF",12
"71109",8.12122222222222,"Logan Morrison","MIN","DH",3
"71110",6.67116666666667,"Robbie Grossman","MIN","RF",10
"71111",10.2245,"Ehire Adrianza","MIN","SS",10
"71112",7.90894444444444,"Brian Dozier","MIN","2B",5
"71113",10.6597777777778,"Eduardo Escobar","MIN","IF",18
"71114",2.91777777777778,"Ryan LaMarre","MIN","UT",0
"71115",6.3505,"Max Kepler","MIN","RF",10
"71116",1.83916666666667,"Charlie Culberson","ATL","IF",11
"71117",7.22577777777778,"Jose Bautista","ATL","UT",4
"71118",9.58538888888889,"Ozzie Albies","ATL","2B",8
"71119",6.74316666666666,"Kurt Suzuki","ATL","C",2
"71120",8.06411111111112,"Freddie Freeman","ATL","1B",5
